site,name,label,lat,lon,class,area_ha
5756,"Point Charles, Little Lake George 1","5756:Point Charles, Little Lake George 1",46.53146693,-84.17186629,riverine,17.56322722
5757,"Point Charles, Little Lake George 2","5757:Point Charles, Little Lake George 2",46.53732441,-84.170025,riverine,10.6767499
5758,Point Edward Marsh,5758:Point Edward Marsh,42.99341703,-82.41892778,barrier,4.293713373
5759,Point Grondine First Nation,5759:Point Grondine First Nation,45.94483687,-81.14593295,lacustrine,199.1080248
5760,Point Louise,5760:Point Louise,46.46961955,-84.48169315,barrier,30.79255763
5761,Point Pelee Marsh 1,5761:Point Pelee Marsh 1,41.93751922,-82.51070731,barrier,74.71022644
5762,Point Pelee Marsh 2,5762:Point Pelee Marsh 2,41.97078428,-82.51879745,barrier,744.0736922
5763,Point Petre,5763:Point Petre,43.84688522,-77.13603377,barrier,9.757971731
5764,Popham Bay,5764:Popham Bay,44.01144322,-77.78940621,riverine,54.2409251
5765,Port Britain Wetland,5765:Port Britain Wetland,43.931974,-78.36978412,barrier,20.43230596
5766,Port Darlington Marsh,5766:Port Darlington Marsh,43.89177363,-78.67032941,riverine,28.65692746
5767,Port Franks,5767:Port Franks,43.22431046,-81.90381122,riverine,153.2140146
5768,Port McNicholl Marsh 1,5768:Port McNicholl Marsh 1,44.76024025,-79.80735436,lacustrine,20.7325204
5769,Port McNicholl Marsh 2,5769:Port McNicholl Marsh 2,44.7513938,-79.80298568,lacustrine,7.894269463
5770,Port Newcastle Wetland Complex,5770:Port Newcastle Wetland Complex,43.90138185,-78.58242431,riverine,8.182517121
5771,Port Weller,5771:Port Weller,43.23752642,-79.21237505,lacustrine,4.806799726
5772,"Portage Point, Manitoulin Island 1","5772:Portage Point, Manitoulin Island 1",45.8754233,-82.77484874,lacustrine,8.625872395
5773,"Portage Point, Manitoulin Island 2","5773:Portage Point, Manitoulin Island 2",45.8721162,-82.77522995,barrier,6.29121966
5774,Potato Island Wetland,5774:Potato Island Wetland,44.79237481,-79.74730172,lacustrine,98.99234393
5775,Presquille Bay Marsh 1,5775:Presquille Bay Marsh 1,44.01252243,-77.7390023,lacustrine,70.85272507
5776,Presquille Bay Marsh 10,5776:Presquille Bay Marsh 10,44.03199437,-77.6645717,riverine,56.43597509
5777,Presquille Bay Marsh 11,5777:Presquille Bay Marsh 11,44.02618118,-77.68301078,lacustrine,73.87938566
5778,Presquille Bay Marsh 12,5778:Presquille Bay Marsh 12,44.01802005,-77.67907993,lacustrine,36.90595013
5779,Presquille Bay Marsh 13,5779:Presquille Bay Marsh 13,44.02063818,-77.66854498,lacustrine,18.23394602
5780,Presquille Bay Marsh 2,5780:Presquille Bay Marsh 2,44.00633196,-77.72383808,barrier,23.32084632
5781,Presquille Bay Marsh 3,5781:Presquille Bay Marsh 3,44.00230628,-77.73241076,barrier,26.21267249
5782,Presquille Bay Marsh 4,5782:Presquille Bay Marsh 4,43.9995021,-77.72079084,lacustrine,113.0208222
5783,Presquille Bay Marsh 5,5783:Presquille Bay Marsh 5,43.99251084,-77.73057895,barrier,1.98373301
5784,Presquille Bay Marsh 6,5784:Presquille Bay Marsh 6,44.02156874,-77.72823747,lacustrine,0.619484758
5785,Presquille Bay Marsh 7,5785:Presquille Bay Marsh 7,44.02976134,-77.70969595,lacustrine,155.1314348
5786,Presquille Bay Marsh 8,5786:Presquille Bay Marsh 8,44.03578023,-77.68029797,riverine,34.70802857
5787,Presquille Bay Marsh 9,5787:Presquille Bay Marsh 9,44.03603536,-77.66992402,riverine,19.88465074
5788,Pumphouse Marsh,5788:Pumphouse Marsh,43.85912998,-78.84014133,barrier,7.241761552
5789,Pumpkin Point 1,5789:Pumpkin Point 1,46.39542983,-84.12851407,riverine,6.017991585
5790,Pumpkin Point 2,5790:Pumpkin Point 2,46.38798366,-84.12280647,riverine,18.10476248
5791,Quarry Island Wetland 1,5791:Quarry Island Wetland 1,44.84342607,-79.81964863,lacustrine,14.86471825
5792,Quarry Island Wetland 2,5792:Quarry Island Wetland 2,44.83521372,-79.81193672,lacustrine,27.90300232
5793,Quebec Bay 1,5793:Quebec Bay 1,46.32395368,-83.99684179,riverine,4.87887311
5794,Quebec Bay 2,5794:Quebec Bay 2,46.32392833,-83.99122925,riverine,0.664051228
5795,RBG-Hendrie Valley (Lambs Hollow Wetland),5795:RBG-Hendrie Valley (Lambs Hollow Wetland),43.29483642,-79.87586221,riverine,27.19523587
5796,Raby Head Wetland # 1,5796:Raby Head Wetland # 1,43.87595595,-78.69726231,barrier,5.251853378
5797,"Rathburn Bay, Manitoulin Island 1","5797:Rathburn Bay, Manitoulin Island 1",45.61190372,-82.18019022,barrier,1.218457637
5798,"Rathburn Bay, Manitoulin Island 2","5798:Rathburn Bay, Manitoulin Island 2",45.61328783,-82.17377323,barrier,7.014923596
5799,Benchmark: Rattray Marsh,5799:Benchmark: Rattray Marsh,43.51709463,-79.60519062,barrier,11.38244639
5800,Red Bay Wetland Complex 1,5800:Red Bay Wetland Complex 1,44.78356606,-81.29854084,lacustrine,1.247278342
5801,Red Bay Wetland Complex 2,5801:Red Bay Wetland Complex 2,44.78356687,-81.29341395,lacustrine,25.15374619
5802,Red Bay Wetland Complex 3,5802:Red Bay Wetland Complex 3,44.78083366,-81.29031805,barrier,1.401574756
5803,Red Bay Wetland Complex 4,5803:Red Bay Wetland Complex 4,44.77750044,-81.28211642,barrier,1.619656222
5804,Red Bay Wetland Complex 5,5804:Red Bay Wetland Complex 5,44.78361516,-81.28475515,barrier,45.104258
5805,Red Bay Wetland Complex 6,5805:Red Bay Wetland Complex 6,44.79584068,-81.28786036,barrier,17.35958298
5806,Reeds Bay 1,5806:Reeds Bay 1,44.14580126,-76.45825101,lacustrine,6.710360259
5807,Reeds Bay 2,5807:Reeds Bay 2,44.14396032,-76.45230721,riverine,10.19467412
5808,"Richardson Creek Mouth, St. Joseph Island","5808:Richardson Creek Mouth, St. Joseph Island",46.18329448,-84.05928605,riverine,10.66458046
5809,"Richmond Bay, St. Joseph Island 1","5809:Richmond Bay, St. Joseph Island 1",46.16608043,-83.81464048,riverine,81.11825465
5810,"Richmond Bay, St. Joseph Island 2","5810:Richmond Bay, St. Joseph Island 2",46.17122451,-83.81302938,riverine,6.531983977
5811,"Richmond Bay, St. Joseph Island 3","5811:Richmond Bay, St. Joseph Island 3",46.16772598,-83.8041402,riverine,1.196104347
5812,"Richmond Bay, St. Joseph Island 4","5812:Richmond Bay, St. Joseph Island 4",46.15675348,-83.81653441,barrier,4.185052149
5813,Riverside Marsh 1,5813:Riverside Marsh 1,44.91852418,-75.13612729,riverine,4.140880002
5814,Riverside Marsh 2,5814:Riverside Marsh 2,44.92132833,-75.138409,riverine,54.85726459
5815,Riverside Marsh 3,5815:Riverside Marsh 3,44.93044047,-75.11434774,riverine,83.69749785
5816,Riverside Marsh 4,5816:Riverside Marsh 4,44.93145821,-75.12510919,riverine,0.185073382
5817,Riverside Marsh 5,5817:Riverside Marsh 5,44.93805609,-75.09436137,riverine,1.461983718
5818,Roberts Island Wetland,5818:Roberts Island Wetland,44.85818606,-79.83503391,lacustrine,14.44077521
5819,Robinson Cove Marsh,5819:Robinson Cove Marsh,44.11410835,-77.28285656,lacustrine,8.829883509
5820,Rocky Point Wetland,5820:Rocky Point Wetland,43.92966244,-76.88171807,barrier,15.21352065
5821,Rondeau Bay Wetland 1,5821:Rondeau Bay Wetland 1,42.26632704,-81.93754018,lacustrine,6.812125703
5822,Rondeau Bay Wetland 10,5822:Rondeau Bay Wetland 10,42.3361067,-81.84488631,lacustrine,19.09904606
5823,Rondeau Bay Wetland 2,5823:Rondeau Bay Wetland 2,42.2770341,-81.94047012,lacustrine,0.392900168
5824,Rondeau Bay Wetland 3,5824:Rondeau Bay Wetland 3,42.29853682,-81.92113002,lacustrine,41.19607869
5825,Rondeau Bay Wetland 4,5825:Rondeau Bay Wetland 4,42.31704608,-81.88877613,lacustrine,2.489724156
5826,Rondeau Bay Wetland 5,5826:Rondeau Bay Wetland 5,42.32287959,-81.88104081,lacustrine,1.733088232
5827,Rondeau Bay Wetland 6,5827:Rondeau Bay Wetland 6,42.32720148,-81.87587387,lacustrine,4.481552756
5828,Rondeau Bay Wetland 7,5828:Rondeau Bay Wetland 7,42.33220881,-81.86277535,lacustrine,6.05795023
5829,Rondeau Bay Wetland 8,5829:Rondeau Bay Wetland 8,42.3339208,-81.86006725,lacustrine,4.89527619
5830,Rondeau Bay Wetland 9,5830:Rondeau Bay Wetland 9,42.33491205,-81.85603968,lacustrine,5.438773779
5831,Rondeau Provincial Park Wetland 1,5831:Rondeau Provincial Park Wetland 1,42.27748992,-81.86939084,lacustrine,767.5873316
5832,Rondeau Provincial Park Wetland 2,5832:Rondeau Provincial Park Wetland 2,42.27442043,-81.855643,barrier,80.07120079
5833,Rose Island,5833:Rose Island,45.32344311,-80.21233523,lacustrine,19.37479008
5834,Rouge River Marsh,5834:Rouge River Marsh,43.79762399,-79.12619482,riverine,67.4668563
5835,"Rozel's Bay, Manitoulin Island 1","5835:Rozel's Bay, Manitoulin Island 1",45.90165217,-82.61978146,lacustrine,33.9459268
5836,"Rozel's Bay, Manitoulin Island 2","5836:Rozel's Bay, Manitoulin Island 2",45.90050759,-82.61113411,lacustrine,6.858439477
5837,"Rozel's Bay, Manitoulin Island 3","5837:Rozel's Bay, Manitoulin Island 3",45.89942843,-82.5904213,lacustrine,0.939497629
5838,"Rozel's Bay, Manitoulin Island 4","5838:Rozel's Bay, Manitoulin Island 4",45.899036,-82.57576752,lacustrine,34.89182822
5839,"Rozel's Bay, Manitoulin Island 5","5839:Rozel's Bay, Manitoulin Island 5",45.89331336,-82.58115664,lacustrine,7.535875605
5840,Ruscom Shores Marsh,5840:Ruscom Shores Marsh,42.30171892,-82.61341171,lacustrine,26.94335667
5841,Rush Bay Wetland,5841:Rush Bay Wetland,44.27940921,-76.2307457,barrier,4.560510517
5842,"Rushy Cove, Manitoulin Island","5842:Rushy Cove, Manitoulin Island",45.94007421,-82.21785615,lacustrine,23.8063766
5843,Russel Island,5843:Russel Island,45.26699717,-81.69560559,barrier,5.697242955
5844,Sadler Creek Wetland 1,5844:Sadler Creek Wetland 1,45.07184946,-81.48542713,lacustrine,53.00874022
5845,Sadler Creek Wetland 2,5845:Sadler Creek Wetland 2,45.06674197,-81.46714962,riverine,64.33971031
5846,Sadler Creek Wetland 3,5846:Sadler Creek Wetland 3,45.06096789,-81.48827848,barrier,1.186665969
5847,Sadler Creek Wetland 4,5847:Sadler Creek Wetland 4,45.0571619,-81.48071753,barrier,0.921338625
5848,Sadler Creek Wetland 5,5848:Sadler Creek Wetland 5,45.051019,-81.46586196,barrier,10.89558193
5849,Sadler Creek Wetland 6,5849:Sadler Creek Wetland 6,45.0489244,-81.46064534,riverine,15.31733088
5850,Sagamok Point,5850:Sagamok Point,46.10449652,-82.14188033,lacustrine,7.808421048
5851,"Sailors Encampment, St. Joseph Island","5851:Sailors Encampment, St. Joseph Island",46.2577503,-84.0955776,riverine,1.602614659
5852,Salem Creek Wetland,5852:Salem Creek Wetland,44.00084946,-77.83232451,riverine,4.36957515
5853,Salmon Point,5853:Salmon Point,43.85838286,-77.21423094,barrier,79.11116037
5854,Sand Bay,5854:Sand Bay,46.74830239,-84.54415619,barrier,22.99172877
5855,Sand Bay 1,5855:Sand Bay 1,44.15010464,-76.5027402,lacustrine,13.29675719
5856,Sand Bay 2,5856:Sand Bay 2,44.15603893,-76.49478148,riverine,19.95882222
5857,Sand Bay 3,5857:Sand Bay 3,44.1572706,-76.49994605,lacustrine,4.941484431
5858,Sand Bay 4,5858:Sand Bay 4,44.15873522,-76.49917599,barrier,4.355937487
5859,"Sand Bay, Cockburn Island","5859:Sand Bay, Cockburn Island",45.86492475,-83.3235413,lacustrine,0.656954715
5860,Sand Island,5860:Sand Island,46.50988342,-84.10204049,lacustrine,29.36205178
5861,Sandy Island 1,5861:Sandy Island 1,45.28741685,-80.26478855,lacustrine,8.069187132
5862,Sandy Island 2,5862:Sandy Island 2,45.27386466,-80.25811946,lacustrine,44.86746315
5863,Sandy Island 3,5863:Sandy Island 3,45.27761963,-80.2671424,lacustrine,7.751354139
5864,Sandy Island 4,5864:Sandy Island 4,45.26940243,-80.27013061,lacustrine,19.29599934
5865,Sandy Island 5,5865:Sandy Island 5,45.26545958,-80.27594898,lacustrine,2.258985268
5866,Sandy Island 6,5866:Sandy Island 6,45.26078761,-80.27038985,lacustrine,13.84916682
5867,Sandy Island 7,5867:Sandy Island 7,45.26992464,-80.25622633,lacustrine,6.75257501
5868,Sawguin Creek Marsh 1,5868:Sawguin Creek Marsh 1,44.10778163,-77.36647712,riverine,1166.1223
5869,Sawguin Creek Marsh 10,5869:Sawguin Creek Marsh 10,44.07777249,-77.30887506,lacustrine,34.70080339
5870,Sawguin Creek Marsh 2,5870:Sawguin Creek Marsh 2,44.11991839,-77.37939867,lacustrine,72.82103718
5871,Sawguin Creek Marsh 3,5871:Sawguin Creek Marsh 3,44.1375144,-77.36852129,lacustrine,147.9570618
5872,Sawguin Creek Marsh 4,5872:Sawguin Creek Marsh 4,44.14076833,-77.34328131,lacustrine,7.337388489
5873,Sawguin Creek Marsh 5,5873:Sawguin Creek Marsh 5,44.14282202,-77.32168452,lacustrine,89.50268945
5874,Sawguin Creek Marsh 6,5874:Sawguin Creek Marsh 6,44.08079318,-77.37230962,riverine,26.18658523
5875,Sawguin Creek Marsh 7,5875:Sawguin Creek Marsh 7,44.0869574,-77.34284899,lacustrine,546.3677848
5876,Sawguin Creek Marsh 8,5876:Sawguin Creek Marsh 8,44.11045158,-77.31589157,lacustrine,78.57838156
5877,Sawguin Creek Marsh 9,5877:Sawguin Creek Marsh 9,44.08032248,-77.31509599,lacustrine,19.21557055
5878,Scott Point Wetland Complex 1,5878:Scott Point Wetland Complex 1,44.36166918,-81.54309395,lacustrine,5.263357604
5879,Scott Point Wetland Complex 2,5879:Scott Point Wetland Complex 2,44.35789406,-81.52977833,barrier,197.7911467
5880,Seburns Creek Wetland 1,5880:Seburns Creek Wetland 1,44.30224309,-76.23505235,riverine,0.29790831
5881,Seburns Creek Wetland 2,5881:Seburns Creek Wetland 2,44.29799014,-76.22701142,riverine,14.29251164
5882,Seburns Creek Wetland 3,5882:Seburns Creek Wetland 3,44.30068768,-76.22229532,riverine,1.700160182
5883,Seburns Creek Wetland 4,5883:Seburns Creek Wetland 4,44.30202253,-76.21956312,riverine,1.299385348
5884,Seburns Creek Wetland 5,5884:Seburns Creek Wetland 5,44.30178811,-76.22626979,riverine,13.18520747
5885,Selkirk Provincial Park(SAC1) 1,5885:Selkirk Provincial Park(SAC1) 1,42.81261134,-79.9647827,riverine,19.37387732
5886,Selkirk Provincial Park(SAC1) 2,5886:Selkirk Provincial Park(SAC1) 2,42.80799014,-79.98233614,barrier,2.222478665
5887,Shawanaga Inlet 1,5887:Shawanaga Inlet 1,45.5758911,-80.40350266,lacustrine,1.594942779
5888,Shawanaga Inlet 2,5888:Shawanaga Inlet 2,45.5751401,-80.39600791,lacustrine,2.932288495
5889,Shawanaga Inlet 3,5889:Shawanaga Inlet 3,45.57756154,-80.3802636,lacustrine,10.07487163
5890,Shawanaga Inlet 4,5890:Shawanaga Inlet 4,45.56197919,-80.38472444,lacustrine,1.320722611
5891,Shawanaga Inlet 5,5891:Shawanaga Inlet 5,45.55275486,-80.38269053,barrier,1.674183306
5892,Shawanaga Inlet 6,5892:Shawanaga Inlet 6,45.54239503,-80.35493961,lacustrine,25.54348168
5893,Shawanaga Inlet 7,5893:Shawanaga Inlet 7,45.57788934,-80.39933236,lacustrine,0.703356519
5894,Shawanaga Island Wetland,5894:Shawanaga Island Wetland,45.5044816,-80.43956478,lacustrine,67.50388952
5895,Shawanaga River Wetland,5895:Shawanaga River Wetland,45.56271406,-80.35826048,riverine,118.9390349
5896,Shebeshekong Channel 1,5896:Shebeshekong Channel 1,45.41286245,-80.31764671,lacustrine,1.492497327
5897,Shebeshekong Channel 2,5897:Shebeshekong Channel 2,45.41014898,-80.31034242,lacustrine,1.407611555
5898,Shebeshekong Channel 3,5898:Shebeshekong Channel 3,45.39012659,-80.3043541,lacustrine,4.907789423
5899,Shebeshekong Channel 4,5899:Shebeshekong Channel 4,45.38422166,-80.31053838,lacustrine,1.950598078
5900,Shebeshekong River Wetland,5900:Shebeshekong River Wetland,45.42317851,-80.30457663,riverine,98.27417864
5901,Shermans Point,5901:Shermans Point,44.10613198,-77.05534382,lacustrine,3.257543777
5902,Shewfelt Creek,5902:Shewfelt Creek,46.31848843,-84.03399356,riverine,2.679064076
5903,"Shigniconing Bay, Manitoulin Island 1","5903:Shigniconing Bay, Manitoulin Island 1",45.96574382,-82.86724959,lacustrine,8.054443499
5904,"Shigniconing Bay, Manitoulin Island 2","5904:Shigniconing Bay, Manitoulin Island 2",45.96390481,-82.85510259,barrier,13.24914513
5905,"Shigniconing Bay, Manitoulin Island 3","5905:Shigniconing Bay, Manitoulin Island 3",45.9674881,-82.85634402,lacustrine,2.037715039
5906,"Shoal Bight, Great La Cloche Island 1","5906:Shoal Bight, Great La Cloche Island 1",45.98640975,-81.7995082,lacustrine,19.20872083
5907,"Shoal Bight, Great La Cloche Island 2","5907:Shoal Bight, Great La Cloche Island 2",45.98616913,-81.78576784,lacustrine,0.926472674
5908,Shore Ridges Conservation Area,5908:Shore Ridges Conservation Area,46.50471127,-84.53050824,barrier,331.9847889
5909,"Shoreline North Of Coyle Point, St. Joseph Island","5909:Shoreline North Of Coyle Point, St. Joseph Island",46.28447717,-84.10738458,riverine,0.182586924
5910,"Shoreline North of Black Point, Manitoulin Island 1","5910:Shoreline North of Black Point, Manitoulin Island 1",45.80336858,-82.91511077,lacustrine,0.638854105
5911,"Shoreline North of Black Point, Manitoulin Island 2","5911:Shoreline North of Black Point, Manitoulin Island 2",45.80182165,-82.89992857,lacustrine,34.20736713
5912,Simcoe Island Wetland,5912:Simcoe Island Wetland,44.16911215,-76.51274979,lacustrine,3.446196135
5913,"Sims Bay, Manitoulin Island","5913:Sims Bay, Manitoulin Island",45.66396707,-81.88360972,barrier,10.24305766
5914,Six Mile Creek (Fort Erie 7),5914:Six Mile Creek (Fort Erie 7),42.88249258,-79.01761527,riverine,38.61645949
5915,Sixteen & Seventeen Mile Creeks Terrace Valley,5915:Sixteen & Seventeen Mile Creeks Terrace Valley,43.15987007,-79.3333039,riverine,8.504019077
5916,Snake Island,5916:Snake Island,45.91189152,-81.8885906,lacustrine,5.517211845
5917,Solmesville,5917:Solmesville,44.15139806,-77.13905301,lacustrine,2.471804463
5918,Soup Harbour,5918:Soup Harbour,43.86853306,-77.17258045,barrier,67.49008376
5919,South Bay Coastal Wetland 1,5919:South Bay Coastal Wetland 1,43.8923285,-77.03040625,barrier,171.7693025
5920,South Bay Coastal Wetland 2,5920:South Bay Coastal Wetland 2,43.90630967,-77.01064111,riverine,67.67347531
5921,South Bay Marsh 1,5921:South Bay Marsh 1,43.91926097,-77.04721653,lacustrine,21.11921849
5922,South Bay Marsh 2,5922:South Bay Marsh 2,43.91371009,-77.04029782,lacustrine,39.15216899
5923,South Bay Wetland 1,5923:South Bay Wetland 1,44.88373943,-79.78595323,barrier,6.218466309
5924,South Bay Wetland 2,5924:South Bay Wetland 2,44.88000911,-79.77800196,barrier,2.685116738
5925,South Bay Wetland 3,5925:South Bay Wetland 3,44.88508832,-79.77827657,barrier,3.909806631
5926,South Bay Wetland 4,5926:South Bay Wetland 4,44.87795598,-79.7914392,lacustrine,4.159239974
5927,South Bay Wetland 5,5927:South Bay Wetland 5,44.86312869,-79.78466718,lacustrine,3.61312923
5928,South Bay Wetland 6,5928:South Bay Wetland 6,44.86960144,-79.77816617,lacustrine,3.588562709
5929,South Bay Wetland 7,5929:South Bay Wetland 7,44.8694662,-79.78410351,lacustrine,1.784691407
5930,South Bay Wetland 8,5930:South Bay Wetland 8,44.87077287,-79.76808986,lacustrine,2.682511472
5931,"South Of Leason Bay - North Of Frood Harbour, Manitoulin Island","5931:South Of Leason Bay - North Of Frood Harbour, Manitoulin Island",45.60012696,-81.97732757,lacustrine,0.613776637
5932,Southwest Sturgeon Bay 1,5932:Southwest Sturgeon Bay 1,45.62664919,-80.45001803,barrier,57.0485863
5933,Southwest Sturgeon Bay 2,5933:Southwest Sturgeon Bay 2,45.61612531,-80.45868774,lacustrine,12.2692192
5934,Southwest Sturgeon Bay 3,5934:Southwest Sturgeon Bay 3,45.603399,-80.42769986,barrier,6.241260449
5935,Southwest Sturgeon Bay 4,5935:Southwest Sturgeon Bay 4,45.61356875,-80.41308169,lacustrine,2.048646372
5936,Southwest Sturgeon Bay 5,5936:Southwest Sturgeon Bay 5,45.59951763,-80.40401722,lacustrine,5.890933306
5937,Southwest Sturgeon Bay 6,5937:Southwest Sturgeon Bay 6,45.59742147,-80.41037298,lacustrine,1.57695449
5938,Spanish River Delta,5938:Spanish River Delta,46.18061838,-82.33506084,riverine,352.0404586
5939,Spencer Point 1,5939:Spencer Point 1,44.01338336,-77.81943275,riverine,16.20360614
5940,Spencer Point 2,5940:Spencer Point 2,44.01321928,-77.80949437,riverine,2.802577557
5941,Spencer Point 3,5941:Spencer Point 3,44.00781575,-77.81347177,barrier,45.12290652
5942,Spring Creek/Bradley Harbour,5942:Spring Creek/Bradley Harbour,45.02970647,-81.43171613,riverine,378.5173215
